position,slug,name,metadata,intro,below_tool_content,faqs,relatedSlugs,safety,duplicate_slugs_check,broken_relatedSlugs_check,rendered_index_follow,canonical_check,noindexToolSlugs_unchanged,remaining_issues
1,uwu-text-generator,UwU Text Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,fancy-text-generator|cute-text-generator|unicode-text-generator|vaporwave-text-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
2,vampire-name-generator,Vampire Name Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,witch-name-generator|werewolf-name-generator|demon-name-generator|fantasy-name-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
3,video-game-name-generator,Video Game Name Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,game-idea-generator|gaming-name-generator|story-name-generator|project-name-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
4,video-prompt-generator,Video Prompt Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,writing-prompt-generator|blog-outline-generator|content-brief-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
5,viking-name-generator,Viking Name Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,medieval-name-generator|fantasy-name-generator|character-name-generator|warrior-name-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
6,wave-generator,CSS Wave Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,blob-generator|gradient-generator|pattern-generator|css-grid-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
7,werewolf-name-generator,Werewolf Name Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,vampire-name-generator|wolf-name-generator|demon-name-generator|fantasy-name-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
8,wheel-spinner-generator,Wheel Spinner Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,random-choice-generator|random-number-generator|raffle-generator|giveaway-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
9,wifi-name-generator,WiFi Name Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,username-generator|random-phrase-generator|nickname-generator|team-name-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
10,witch-name-generator,Witch Name Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,wizard-name-generator|vampire-name-generator|fantasy-name-generator|character-name-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
11,wizard-name-generator,Wizard Name Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,witch-name-generator|fantasy-name-generator|elf-name-generator|character-name-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
12,wolf-name-generator,Wolf Name Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,werewolf-name-generator|pet-name-generator|dog-name-generator|fantasy-name-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
13,wordart-generator,Word Art Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,fancy-text-generator|ascii-text-generator|unicode-text-generator|bold-text-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
14,worksheet-generator,Worksheet Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,quiz-generator|flashcard-generator|lesson-plan-generator|study-plan-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
15,worldbuilding-generator,Worldbuilding Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,fantasy-map-generator|kingdom-name-generator|town-name-generator|writing-prompt-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
16,would-you-rather-generator,Would You Rather Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,truth-or-dare-generator|random-question-generator|icebreaker-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
17,wrestling-name-generator,Wrestling Name Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,superhero-name-generator|villain-name-generator|character-name-generator|rap-name-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
18,writing-prompt-generator,Writing Prompt Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,story-plot-generator|character-prompt-generator|dialogue-tag-generator|worldbuilding-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
19,assignment-generator,Assignment Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,worksheet-generator|lesson-plan-generator|rubric-generator|quiz-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
20,author-bio-generator,Author Bio Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,bio-generator|cover-letter-generator|writing-prompt-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
21,baby-name-generator,Baby Name Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,name-generator|middle-name-generator|pet-name-generator|character-name-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
22,band-name-generator,Band Name Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,song-name-generator|album-name-generator|dj-name-generator|rap-name-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
23,blob-generator,CSS Blob Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,wave-generator|border-radius-generator|gradient-generator|pattern-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
24,blog-name-generator,Blog Name Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,blog-outline-generator|title-name-generator|domain-name-generator|business-name-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
25,blog-outline-generator,Blog Outline Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,content-brief-generator|seo-title-generator|meta-description-generator|writing-prompt-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
26,blog-tag-generator,Blog Tag Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,hashtag-generator|meta-tag-generator|blog-outline-generator|content-brief-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
27,bold-text-generator,Bold Text Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,fancy-text-generator|italic-text-generator|unicode-text-generator|small-text-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
28,border-radius-generator,CSS Border Radius Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,box-shadow-generator|css-button-generator|blob-generator|css-grid-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
29,box-shadow-generator,CSS Box Shadow Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,border-radius-generator|css-button-generator|color-palette-generator|gradient-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
30,brand-kit-generator,Brand Kit Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,business-name-generator|logo-generator|color-palette-generator|tagline-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
31,cafe-name-generator,Cafe Name Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,coffee-shop-name-generator|restaurant-name-generator|bakery-name-generator|business-name-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
32,cake-company-names-generator,Cake Company Names Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,bakery-name-generator|business-name-generator|cafe-name-generator|product-name-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
33,canonical-tag-generator,Canonical Tag Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,meta-tag-generator|robots-txt-generator|hreflang-tag-generator|slug-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
34,character-prompt-generator,Character Prompt Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,character-name-generator|writing-prompt-generator|story-plot-generator|worldbuilding-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
35,clan-name-generator,Clan Name Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,clan-tag-generator|guild-name-generator|team-name-generator|gaming-name-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
36,clan-tag-generator,Clan Tag Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,clan-name-generator|gaming-name-generator|team-name-generator|username-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
37,clothing-tag-generator,Clothing Tag Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,brand-kit-generator|product-description-generator|business-card-generator|color-name-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
38,coffee-shop-name-generator,Coffee Shop Name Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,cafe-name-generator|restaurant-name-generator|bakery-name-generator|business-name-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
39,cold-email-generator,Cold Email Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,email-subject-generator|follow-up-email-generator|ad-copy-generator|landing-page-copy-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
40,color-name-generator,Color Name Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,color-palette-generator|brand-kit-generator|gradient-generator|css-button-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
41,content-brief-generator,Content Brief Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,blog-outline-generator|meta-description-generator|keyword-generator|blog-tag-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
42,cover-letter-generator,Cover Letter Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,resume-summary-generator|author-bio-generator|email-signature-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
43,cron-expression-generator,Cron Expression Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,regex-generator|json-formatter|uuid-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
44,css-button-generator,CSS Button Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,box-shadow-generator|border-radius-generator|color-palette-generator|css-grid-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
45,css-grid-generator,CSS Grid Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,flexbox-generator|css-button-generator|border-radius-generator|box-shadow-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
46,customer-persona-generator,Customer Persona Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,content-brief-generator|ad-copy-generator|landing-page-copy-generator|brand-kit-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
47,dalle-prompt-generator,DALL-E Prompt Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,midjourney-prompt-generator|character-prompt-generator|video-prompt-generator|writing-prompt-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
48,dialogue-tag-generator,Dialogue Tag Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,writing-prompt-generator|sentence-generator|story-plot-generator|character-prompt-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
49,dj-tag-generator,DJ Tag Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,dj-name-generator|rap-name-generator|band-name-generator|song-name-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
50,event-name-generator,Event Name Generator,updated meta title and description,updated specific tagline and intro description,added intent-specific how-to and tips,added four specific FAQs,business-name-generator|project-name-generator|team-name-generator|brand-kit-generator,indexing unchanged; no unsupported guarantees or risky claims added,pass,pass for selected tool relatedSlugs,pass,pass,pass,none for selected tools
